CV1 CV2 aepbe0 electron_affinity polarizability_pbe C O N S Cl H
1.06075e-01 -8.89947e-02 -1.4228424e+03 4.1445000e-01 9.8766440e+00 4 2 1 0 0 7
-2.27773e-01 2.20941e-01 -1.4534100e+03 -5.3410000e-02 1.0971393e+01 4 1 2 0 0 8
5.63575e-02 -9.88789e-02 -1.3127898e+03 1.1589200e+00 9.1410100e+00 4 2 1 0 0 5
9.72309e-02 -7.42003e-02 -1.4446522e+03 1.0787000e-01 9.5970860e+00 4 2 1 0 0 7
9.25661e-02 1.47431e-01 -1.5027601e+03 1.3906500e+00 1.1405199e+01 5 1 1 0 0 7
-2.44778e-01 1.19148e-01 -1.3740156e+03 7.7300000e-01 9.8122730e+00 4 1 2 0 0 6
-3.57233e-01 -7.54431e-02 -1.2394430e+03 1.8065000e+00 1.0493484e+01 4 1 2 0 0 4
-2.56693e-01 1.80730e-01 -1.5054640e+03 -3.1637000e-01 1.0147337e+01 4 1 2 0 0 8
-2.75549e-01 4.34648e-02 -1.3880251e+03 -1.3788000e-01 1.0093654e+01 4 1 2 0 0 6
1.34342e-01 -2.73379e-01 -1.3098381e+03 3.9458000e-01 9.2119780e+00 4 2 1 0 0 5
6.53180e-02 -2.96917e-01 -1.1813673e+03 1.8156100e+00 9.2412300e+00 4 2 1 0 0 3
-1.80142e-01 -3.65008e-02 -1.2129850e+03 1.2481600e+00 9.1768670e+00 4 1 2 0 0 4
-1.47231e-01 6.93644e-02 -1.3556421e+03 9.8938000e-01 9.9650200e+00 4 1 2 0 0 6
-2.39583e-01 -1.24457e-01 -1.2194321e+03 1.8966400e+00 1.0394147e+01 4 1 2 0 0 4
-1.36870e-01 2.24765e-02 -1.3474896e+03 4.4320000e-01 9.6135570e+00 4 1 2 0 0 6
-1.39209e-01 1.18680e-01 -1.4871835e+03 -1.6381000e-01 1.0310871e+01 4 1 2 0 0 8
-1.90755e-01 6.03612e-03 -1.3753715e+03 1.0756000e-01 1.0008175e+01 4 1 2 0 0 6
1.13682e-01 -2.41787e-01 -1.2852653e+03 7.5802000e-01 9.2072320e+00 4 2 1 0 0 5
5.85139e-02 -2.79440e-01 -1.1571440e+03 1.9612700e+00 8.9594760e+00 4 2 1 0 0 3
1.10116e-01 -2.79101e-01 -1.3109822e+03 4.2886000e-01 9.1217590e+00 4 2 1 0 0 5
5.14216e-02 -3.03484e-01 -1.1791603e+03 1.6772300e+00 8.9842280e+00 4 2 1 0 0 3
2.40476e-01 -9.83371e-02 -1.5483502e+03 -2.2486000e+00 9.9913410e+00 4 2 1 0 0 9
1.45033e-01 -1.63287e-01 -1.2729246e+03 1.2136400e+00 9.1353040e+00 4 2 1 0 0 5
2.08593e-01 -1.57288e-01 -1.4055442e+03 1.0654000e-01 9.4724340e+00 4 2 1 0 0 7
8.11390e-02 6.13372e-02 -1.3102163e+03 1.0215100e+00 1.0747489e+01 5 1 1 0 0 5
1.72845e-01 1.76075e-01 -1.5989084e+03 -7.0237000e-01 1.1548145e+01 5 1 1 0 0 9
9.23260e-02 8.44846e-02 -1.4385472e+03 -1.7123500e+00 1.1059313e+01 5 1 1 0 0 7
-1.21627e-01 -2.16790e-02 -1.2184093e+03 1.3477900e+00 9.4115410e+00 4 1 2 0 0 4
-9.75964e-02 1.01834e-02 -1.3504877e+03 -9.4997000e-01 9.7315380e+00 4 1 2 0 0 6
2.61168e-01 -1.18026e-01 -1.5506436e+03 -2.5667800e+00 9.9770480e+00 4 2 1 0 0 9
1.05477e-01 -1.13962e-01 -1.2873868e+03 1.3139900e+00 9.4591900e+00 4 2 1 0 0 5
1.45613e-01 -1.04941e-01 -1.4181084e+03 6.8527000e-01 9.7776420e+00 4 2 1 0 0 7
2.35085e-01 -9.84737e-02 -1.5490229e+03 -2.5452100e+00 9.9992280e+00 4 2 1 0 0 9
7.77231e-02 -9.84497e-02 -1.2921707e+03 1.2657400e+00 9.1644930e+00 4 2 1 0 0 5
1.19558e-01 -7.66357e-02 -1.4216930e+03 5.5955000e-01 9.5562010e+00 4 2 1 0 0 7
1.07736e-01 1.52346e-01 -1.4873728e+03 7.5818000e-01 1.0531840e+01 5 1 1 0 0 7
1.48283e-01 1.85922e-01 -1.6184198e+03 -8.4573000e-01 1.0989037e+01 5 1 1 0 0 9
-2.73955e-01 1.20144e-01 -1.3773083e+03 1.7338200e+00 1.0022964e+01 4 1 2 0 0 6
-2.62948e-01 1.90711e-01 -1.5087441e+03 -2.6621000e-01 1.0205319e+01 4 1 2 0 0 8
-3.31219e-01 -4.32300e-03 -1.2632794e+03 1.8021200e+00 1.0180188e+01 4 1 2 0 0 4
-2.81311e-01 6.97838e-02 -1.3901732e+03 -4.1600000e-03 1.0098081e+01 4 1 2 0 0 6
1.15483e-01 -2.55370e-01 -1.3104550e+03 4.0635000e-01 9.3333810e+00 4 2 1 0 0 5
5.32716e-02 -2.94699e-01 -1.1799302e+03 2.1425200e+00 9.3478810e+00 4 2 1 0 0 3
-1.69075e-01 5.54204e-02 -1.3650560e+03 1.8499100e+00 1.0694591e+01 4 1 2 0 0 6
-1.77142e-01 -3.65607e-02 -1.2217561e+03 2.0423800e+00 9.5957030e+00 4 1 2 0 0 4
-1.48695e-01 1.22503e-01 -1.4916122e+03 -1.3920000e-02 1.0517995e+01 4 1 2 0 0 8
-1.33287e-01 3.45953e-02 -1.3530762e+03 5.2405000e-01 9.7745470e+00 4 1 2 0 0 6
1.16096e-01 -1.71751e-01 -1.2801904e+03 2.0688600e+00 9.5732370e+00 4 2 1 0 0 5
2.05445e-01 -1.56587e-01 -1.4095668e+03 2.3361000e-01 9.6545500e+00 4 2 1 0 0 7
2.64049e-01 -1.11958e-01 -1.5524399e+03 -2.3442000e+00 9.9849110e+00 4 2 1 0 0 9
2.11025e-01 2.69609e-01 -1.7421603e+03 -2.8245600e+00 1.1201101e+01 5 1 1 0 0 11
1.43307e-01 2.23817e-01 -1.6116567e+03 6.8497000e-01 1.0655403e+01 5 1 1 0 0 9
2.13721e-01 2.62553e-01 -1.7379143e+03 -2.7133400e+00 1.1145284e+01 5 1 1 0 0 11
1.56804e-01 2.29673e-01 -1.6096433e+03 6.6494000e-01 1.0608191e+01 5 1 1 0 0 9
2.21638e-01 2.51988e-01 -1.7398038e+03 -2.8162100e+00 1.1181201e+01 5 1 1 0 0 11
1.59265e-01 2.11491e-01 -1.6105353e+03 6.8697000e-01 1.0637083e+01 5 1 1 0 0 9
6.77631e-02 4.22671e-02 -1.3080387e+03 1.2824700e+00 1.0558324e+01 5 1 1 0 0 5
1.25184e-01 1.51188e-01 -1.4718724e+03 1.4478300e+00 1.1873121e+01 5 1 1 0 0 7
5.56074e-02 4.25589e-02 -1.3084469e+03 1.3361900e+00 1.1370434e+01 5 1 1 0 0 5
1.71765e-01 1.70738e-01 -1.5993527e+03 -7.7039000e-01 1.1025131e+01 5 1 1 0 0 9
9.80236e-02 8.40283e-02 -1.4369095e+03 -1.8338000e+00 1.0741130e+01 5 1 1 0 0 7
1.64284e-01 1.82220e-01 -1.5973833e+03 -5.8808000e-01 1.1828467e+01 5 1 1 0 0 9
1.64361e-01 1.81703e-01 -1.5966746e+03 -6.8517000e-01 1.1183222e+01 5 1 1 0 0 9
9.80828e-02 7.88045e-02 -1.4389884e+03 -1.7604800e+00 1.1462143e+01 5 1 1 0 0 7
1.37907e-01 -4.03229e-02 -1.1884166e+03 1.9680200e+00 9.6611760e+00 5 1 1 0 0 3
2.02059e-01 8.86818e-02 -1.3548296e+03 1.7489800e+00 1.0752663e+01 5 1 1 0 0 5
1.45556e-01 1.52339e-02 -1.1841007e+03 1.3444200e+00 9.6484580e+00 5 1 1 0 0 3
1.14151e-01 -2.64439e-02 -1.1909258e+03 1.6189400e+00 1.0241492e+01 5 1 1 0 0 3
1.82683e-01 7.49289e-02 -1.3536370e+03 1.1456000e+00 1.0759072e+01 5 1 1 0 0 5
1.00977e-01 -5.59808e-02 -1.1966237e+03 1.3113400e+00 1.0967650e+01 5 1 1 0 0 3
2.51041e-01 1.31008e-01 -1.4983512e+03 9.2482000e-01 9.9862850e+00 5 1 1 0 0 7
2.59069e-01 1.11333e-01 -1.4810176e+03 -4.5000000e-01 1.0796123e+01 5 1 1 0 0 7
1.83346e-01 3.10678e-02 -1.3235056e+03 -7.2542000e-01 1.0084768e+01 5 1 1 0 0 5
2.44753e-01 1.08403e-01 -1.4832606e+03 -1.5989000e-01 1.0920410e+01 5 1 1 0 0 7
2.49075e-01 1.14584e-01 -1.4841450e+03 -1.8610000e-01 1.0574735e+01 5 1 1 0 0 7
2.55664e-01 1.17676e-01 -1.4803419e+03 -2.8165000e-01 1.0657222e+01 5 1 1 0 0 7
1.82260e-01 4.54545e-02 -1.3222742e+03 -6.5295000e-01 1.0103456e+01 5 1 1 0 0 5
1.77836e-01 2.43073e-02 -1.3235706e+03 -9.1068000e-01 1.0481819e+01 5 1 1 0 0 5
2.33391e-01 9.56753e-02 -1.4866592e+03 6.0782000e-01 1.1300729e+01 5 1 1 0 0 7
2.39887e-01 1.03417e-01 -1.4853416e+03 5.3729000e-01 1.0745052e+01 5 1 1 0 0 7
1.69609e-01 -1.95042e-02 -1.3311615e+03 2.4260000e-01 1.1376525e+01 5 1 1 0 0 5
3.16408e-01 1.60319e-01 -1.6289852e+03 -1.0993200e+00 1.0646662e+01 5 1 1 0 0 9
1.26151e-01 -1.15498e-01 -1.3982103e+03 1.0038000e+00 1.2006580e+01 4 2 1 0 0 7
1.33355e-01 -1.20429e-01 -1.3983508e+03 1.0129400e+00 1.1183547e+01 4 2 1 0 0 7
1.25037e-01 -1.19604e-01 -1.3974594e+03 1.0726000e+00 1.0964966e+01 4 2 1 0 0 7
4.43461e-02 -2.90089e-01 -1.2369852e+03 8.0135000e-01 1.1457384e+01 4 2 1 0 0 5
2.26077e-01 -7.63510e-02 -1.5374857e+03 1.9072000e-01 1.0724492e+01 4 2 1 0 0 9
2.29533e-01 3.25163e-01 -1.7338998e+03 -3.2739700e+00 1.1331040e+01 5 1 1 0 0 11
1.60035e-01 2.66962e-01 -1.6035184e+03 6.2340000e-01 1.0818411e+01 5 1 1 0 0 9
4.58451e-02 8.02390e-02 -1.3066821e+03 1.0638400e+00 1.0185139e+01 5 1 1 0 0 5
1.16386e-01 1.74347e-01 -1.4650370e+03 1.2993500e+00 1.1815282e+01 5 1 1 0 0 7
1.30260e-01 -3.59126e-02 -1.1929935e+03 1.7062000e+00 9.6859220e+00 5 1 1 0 0 3
2.61061e-01 1.01445e-01 -1.4849175e+03 -2.9510000e-01 1.0589619e+01 5 1 1 0 0 7
1.80188e-01 3.29627e-02 -1.3249523e+03 -9.0247000e-01 1.0097124e+01 5 1 1 0 0 5
-1.93921e-01 1.35999e-01 -1.4940858e+03 -1.8273000e-01 1.1949928e+01 4 1 2 0 0 8
-1.88918e-01 1.30516e-01 -1.4950239e+03 -1.8564000e-01 1.1641774e+01 4 1 2 0 0 8
-2.98593e-01 2.99970e-01 -1.6328101e+03 -4.8594000e-01 1.1360433e+01 4 1 2 0 0 10
1.18176e-01 -8.42971e-02 -1.4513860e+03 7.3337000e-01 9.7696740e+00 4 2 1 0 0 7
1.24320e-01 -1.16603e-01 -1.4423802e+03 5.1622000e-01 1.1138729e+01 4 2 1 0 0 7
1.20926e-01 -1.15788e-01 -1.4403676e+03 5.4458000e-01 1.0801455e+01 4 2 1 0 0 7
2.27602e-01 -1.26509e-01 -1.5863203e+03 4.8080000e-01 1.0128307e+01 4 2 1 0 0 9
-1.61684e-01 1.63022e-01 -1.4715752e+03 4.1492000e-01 1.1795178e+01 4 1 2 0 0 8
-2.87852e-01 3.44305e-01 -1.6062981e+03 -9.6880000e-02 1.1839740e+01 4 1 2 0 0 10
3.95971e-01 -3.13048e-01 -1.5259551e+03 2.4181000e-01 1.0925255e+01 4 2 1 0 0 9
2.19262e-01 3.47179e-01 -1.7366464e+03 -3.1336500e+00 1.1382507e+01 5 1 1 0 0 11
1.51189e-01 2.62730e-01 -1.6052198e+03 5.9756000e-01 1.0851518e+01 5 1 1 0 0 9
2.11090e-01 2.79086e-01 -1.7404929e+03 -3.5566800e+00 1.1457227e+01 5 1 1 0 0 11
1.45091e-01 2.21921e-01 -1.6074858e+03 6.4181000e-01 1.0922582e+01 5 1 1 0 0 9
2.15652e-01 7.16278e-02 -1.3501788e+03 1.7884900e+00 9.9054320e+00 5 1 1 0 0 5
2.54873e-01 1.16217e-01 -1.4786260e+03 -9.6975000e-01 1.0070300e+01 5 1 1 0 0 7
-1.36743e-01 -4.91535e-02 -1.2135228e+03 1.9122800e+00 9.4106960e+00 4 1 2 0 0 4
-8.72547e-02 2.22645e-02 -1.3465591e+03 -9.6476000e-01 9.5960200e+00 4 1 2 0 0 6
8.15237e-02 1.08433e-01 -1.4504692e+03 8.1895000e-01 1.0933998e+01 5 1 1 0 0 7
2.00673e-01 2.60831e-01 -1.7410391e+03 -8.4616000e-01 1.2138741e+01 5 1 1 0 0 11
1.21593e-01 1.40016e-01 -1.5830594e+03 -1.9995600e+00 1.1588535e+01 5 1 1 0 0 9
-9.15510e-02 6.62622e-02 -1.3627675e+03 8.4764000e-01 9.7158960e+00 4 1 2 0 0 6
-8.05522e-02 1.20036e-01 -1.4937219e+03 -1.1239500e+00 1.0416228e+01 4 1 2 0 0 8
4.47647e-01 -3.29051e-01 -1.6937986e+03 -3.0273400e+00 1.0866572e+01 4 2 1 0 0 11
1.56125e-01 -8.46038e-02 -1.4267511e+03 7.2023000e-01 9.9377110e+00 4 2 1 0 0 7
2.32848e-01 -1.15030e-01 -1.5595193e+03 5.9837000e-01 1.0356063e+01 4 2 1 0 0 9
-1.49870e-01 -1.60809e-02 -1.2124559e+03 1.6666100e+00 9.1215960e+00 4 1 2 0 0 4
-2.67130e-01 1.65540e-01 -1.3244067e+03 1.7802100e+00 1.1079067e+01 4 1 2 0 0 6
-3.16370e-01 2.82234e-01 -1.4587003e+03 3.2330000e-02 1.0973544e+01 4 1 2 0 0 8
-2.13755e-01 1.93213e-01 -1.4817758e+03 -3.1442000e-01 1.0386909e+01 4 1 2 0 0 8
-1.99251e-01 1.50354e-01 -1.4984197e+03 -1.4870000e-02 1.1938202e+01 4 1 2 0 0 8
6.12962e-02 -2.95866e-01 -1.2366603e+03 9.9532000e-01 1.0490956e+01 4 2 1 0 0 5
1.00762e-01 -1.34179e-01 -1.2820854e+03 2.2762800e+00 9.2236380e+00 4 2 1 0 0 5
1.67601e-01 -1.07351e-01 -1.4183312e+03 9.4727000e-01 9.5622430e+00 4 2 1 0 0 7
1.58260e-01 -1.10084e-01 -1.4235829e+03 8.4469000e-01 9.5424860e+00 4 2 1 0 0 7
2.66330e-01 -1.43284e-01 -1.5476724e+03 -2.4579100e+00 9.9585130e+00 4 2 1 0 0 9
6.48249e-02 -1.48285e-01 -1.2891462e+03 2.0105400e+00 9.2584580e+00 4 2 1 0 0 5
1.49706e-01 -1.10809e-01 -1.4285148e+03 5.1485000e-01 9.6214800e+00 4 2 1 0 0 7
1.49748e-01 -1.34643e-01 -1.4477173e+03 5.6419000e-01 1.0820053e+01 4 2 1 0 0 7
3.91967e-02 7.16393e-02 -1.3137539e+03 5.4871000e-01 1.0636691e+01 5 1 1 0 0 5
-1.54924e-01 4.17271e-03 -1.2137208e+03 9.0946000e-01 9.4675610e+00 4 1 2 0 0 4
3.78900e-02 -1.22300e-01 -1.3240514e+03 1.1176100e+00 9.3174960e+00 4 2 1 0 0 5
9.07095e-02 1.55160e-01 -1.3834532e+03 9.7642000e-01 1.0565394e+01 5 1 1 0 0 5
1.28000e-01 2.88946e-01 -1.6479697e+03 1.2506000e-01 1.0673841e+01 5 1 1 0 0 9
1.00679e-01 1.95929e-01 -1.5052487e+03 1.6047000e-01 1.0475371e+01 5 1 1 0 0 7
9.94299e-02 1.82312e-01 -1.5069266e+03 5.0052000e-01 1.0956658e+01 5 1 1 0 0 7
-2.97900e-01 -2.71625e-02 -1.2480178e+03 1.1561600e+00 9.8118250e+00 4 1 2 0 0 4
-2.89608e-01 2.41207e-01 -1.5018359e+03 2.5819000e-01 1.0178566e+01 4 1 2 0 0 8
-2.29817e-01 9.78038e-02 -1.3679091e+03 5.0936000e-01 1.0257949e+01 4 1 2 0 0 6
1.70636e-01 -1.54838e-01 -1.4160367e+03 4.9881000e-01 9.5462800e+00 4 2 1 0 0 7
-4.79293e-01 4.62138e-02 -1.2596328e+03 1.2279000e+00 9.5995570e+00 4 1 2 0 0 4
-4.34058e-01 2.10530e-01 -1.3860535e+03 8.1340000e-01 9.9937910e+00 4 1 2 0 0 6
6.50380e-02 -1.27066e-01 -1.3052363e+03 1.0263000e+00 9.2856300e+00 4 2 1 0 0 5
-2.64844e-01 1.00043e-01 -1.3584116e+03 5.4817000e-01 1.0506316e+01 4 1 2 0 0 6
9.03128e-02 -1.98073e-01 -1.2726851e+03 6.9446000e-01 1.0148744e+01 4 2 1 0 0 5
1.65410e-01 2.65858e-01 -1.6332892e+03 1.7687000e-01 1.1034813e+01 5 1 1 0 0 9
-2.81561e-01 2.49460e-01 -1.4984686e+03 2.4925000e-01 1.0512614e+01 4 1 2 0 0 8
1.68922e-01 -1.26397e-01 -1.4315165e+03 4.0780000e-01 9.6945450e+00 4 2 1 0 0 7
1.53876e-01 2.37732e-01 -1.6309126e+03 2.0724000e-01 1.0953056e+01 5 1 1 0 0 9
-2.65342e-01 2.28517e-01 -1.5009558e+03 2.1876000e-01 1.0425111e+01 4 1 2 0 0 8
1.59802e-01 -1.12649e-01 -1.4324517e+03 2.8946000e-01 9.7312580e+00 4 2 1 0 0 7
5.53357e-02 6.60418e-02 -1.3397273e+03 9.0445000e-01 1.2936543e+01 5 1 1 0 0 5
6.91491e-02 1.03238e-01 -1.4770116e+03 2.7331000e-01 1.0908409e+01 5 1 1 0 0 7
-1.62780e-01 -2.40091e-02 -1.2491082e+03 1.2926500e+00 1.1345971e+01 4 1 2 0 0 4
-1.12457e-01 5.05276e-02 -1.3877537e+03 4.8534000e-01 9.7079690e+00 4 1 2 0 0 6
7.64835e-02 -1.31995e-01 -1.3179019e+03 1.6511700e+00 1.1301762e+01 4 2 1 0 0 5
-3.60080e-01 2.08337e-01 -1.3535347e+03 9.8060000e-01 1.0730860e+01 4 1 2 0 0 6
-6.70545e-03 -2.83440e-01 -1.1611725e+03 1.7459900e+00 9.7020680e+00 4 2 1 0 0 3
-3.11387e-01 2.82062e-01 -1.4834594e+03 1.4157000e-01 1.0661950e+01 4 1 2 0 0 8
-2.35418e-01 2.06080e-01 -1.4844371e+03 3.4372000e-01 1.0536951e+01 4 1 2 0 0 8
-2.87430e-01 -5.57236e-02 -1.1965027e+03 1.3473100e+00 1.2388292e+01 4 1 2 0 0 4
-2.75114e-01 8.84229e-02 -1.3266472e+03 4.4169000e-01 1.0582751e+01 4 1 2 0 0 6
2.38181e-01 -1.88872e-01 -1.3954263e+03 4.7866000e-01 1.0079584e+01 4 2 1 0 0 7
1.37757e-01 -2.89447e-01 -1.2371964e+03 5.7905000e-01 1.0252738e+01 4 2 1 0 0 5
1.18015e-01 -7.87493e-02 -1.4457941e+03 4.3032000e-01 9.3017660e+00 4 2 1 0 0 7
2.17655e-01 -1.64562e-01 -1.4279191e+03 7.3336000e-01 9.4817890e+00 4 2 1 0 0 7
1.67292e-01 -7.51561e-02 -1.4423372e+03 3.8422000e-01 9.3009320e+00 4 2 1 0 0 7
2.12619e-01 -1.78934e-01 -1.4275762e+03 7.3813000e-01 9.4291500e+00 4 2 1 0 0 7
1.45503e-01 -7.88847e-02 -1.4437877e+03 3.6882000e-01 9.4066100e+00 4 2 1 0 0 7
1.70110e-01 -9.05408e-02 -1.4360739e+03 3.6422000e-01 9.5326860e+00 4 2 1 0 0 7
7.26272e-02 -3.65985e-01 -1.1088042e+03 1.2356600e+00 1.0658112e+01 4 2 1 0 0 3
-2.49273e-01 5.24763e-02 -1.3427133e+03 5.9850000e-02 1.0458625e+01 4 1 2 0 0 6
-2.22605e-01 5.77109e-02 -1.3407791e+03 6.0986000e-01 1.0483179e+01 4 1 2 0 0 6
-1.92228e-01 1.54032e-01 -1.4838485e+03 -3.3116000e-01 1.0381557e+01 4 1 2 0 0 8
3.46737e-02 -1.45271e-01 -1.2886003e+03 6.1678000e-01 9.4867220e+00 4 2 1 0 0 5
3.53198e-02 -1.53885e-01 -1.2894467e+03 1.1978500e+00 9.4379040e+00 4 2 1 0 0 5
9.89710e-02 -6.84759e-02 -1.4327432e+03 4.6600000e-01 9.5602970e+00 4 2 1 0 0 7
-3.46933e-01 9.49571e-02 -1.3349855e+03 -9.2800000e-02 1.0209057e+01 4 1 2 0 0 6
-3.80627e-01 2.73231e-01 -1.4750160e+03 -1.7171000e-01 1.0411931e+01 4 1 2 0 0 8
-3.52715e-01 1.14546e-01 -1.3253098e+03 2.8200000e-03 9.7388690e+00 4 1 2 0 0 6
-3.25493e-01 8.93381e-02 -1.3345299e+03 1.0844000e-01 1.0436389e+01 4 1 2 0 0 6
2.27416e-01 2.74185e-01 -1.6115646e+03 -6.7500000e-03 1.0954850e+01 5 1 1 0 0 9
1.99495e-01 1.96216e-01 -1.3296056e+03 1.6248900e+00 1.1350158e+01 5 1 1 0 0 5
1.97995e-01 2.10974e-01 -1.4695482e+03 3.9220000e-02 1.0744115e+01 5 1 1 0 0 7
1.76228e-01 1.93775e-01 -1.4723198e+03 7.6419000e-01 1.1306927e+01 5 1 1 0 0 7
-1.95887e-01 1.67056e-01 -1.4881558e+03 -2.1060000e-01 1.0543036e+01 4 1 2 0 0 8
-2.37036e-01 5.06787e-02 -1.3502878e+03 -2.8330000e-02 1.0493338e+01 4 1 2 0 0 6
-2.89604e-01 -4.74727e-02 -1.2158381e+03 2.9055500e+00 1.0846903e+01 4 1 2 0 0 4
2.07184e-01 -1.51348e-01 -1.4154586e+03 2.5790000e-02 9.7615130e+00 4 2 1 0 0 7
1.20050e-01 -2.07440e-01 -1.2738383e+03 1.3847000e-01 9.6409580e+00 4 2 1 0 0 5
-1.80732e-01 1.71865e-01 -1.4782545e+03 -4.0200000e-03 1.0550468e+01 4 1 2 0 0 8
-2.98869e-01 -5.00041e-02 -1.2115886e+03 2.7380200e+00 1.0485087e+01 4 1 2 0 0 4
1.99661e-01 -1.33849e-01 -1.4084467e+03 1.5248000e-01 9.8217300e+00 4 2 1 0 0 7
-2.22156e-01 5.47548e-02 -1.3463040e+03 7.1596000e-01 1.1015274e+01 4 1 2 0 0 6
1.19697e-01 -2.24278e-01 -1.2744755e+03 9.6314000e-01 1.0112121e+01 4 2 1 0 0 5
-2.36068e-01 4.78730e-02 -1.3469590e+03 5.9700000e-01 1.0813138e+01 4 1 2 0 0 6
1.27605e-01 -2.40799e-01 -1.2747067e+03 8.5769000e-01 1.0099424e+01 4 2 1 0 0 5
1.49713e-01 -9.66340e-02 -1.3927288e+03 2.2852000e-01 1.0221951e+01 4 2 1 0 0 7
2.14216e-01 2.70935e-01 -1.5874177e+03 1.1418000e-01 1.1218648e+01 5 1 1 0 0 9
-2.00804e-01 1.91381e-01 -1.4571223e+03 1.5477000e-01 1.0977735e+01 4 1 2 0 0 8
1.80885e-01 -1.26841e-01 -1.3872625e+03 2.6436000e-01 9.9305170e+00 4 2 1 0 0 7
-1.89446e-01 1.98901e-01 -1.4551819e+03 9.5100000e-02 1.0875753e+01 4 1 2 0 0 8
1.86539e-01 -1.16114e-01 -1.3856322e+03 3.4477000e-01 9.9268440e+00 4 2 1 0 0 7
1.98775e-01 2.56454e-01 -1.5860543e+03 1.2667000e-01 1.1392503e+01 5 1 1 0 0 9
-1.81884e-01 1.87911e-01 -1.4555906e+03 1.3368000e-01 1.0894260e+01 4 1 2 0 0 8
1.71921e-01 -1.02647e-01 -1.3873867e+03 2.0297000e-01 1.0181180e+01 4 2 1 0 0 7
1.37615e-01 1.42046e-01 -1.4475143e+03 1.2494700e+00 1.2270092e+01 5 1 1 0 0 7
6.08269e-02 2.55426e-02 -1.2900065e+03 1.3779600e+00 1.1919290e+01 5 1 1 0 0 5
-1.72799e-01 -3.44072e-01 -1.1278828e+03 1.3382200e+00 1.1518060e+01 5 1 1 0 0 3
1.47012e-01 1.68249e-01 -1.4550511e+03 1.5137400e+00 1.4958832e+01 5 1 1 0 0 7
8.96363e-02 7.18630e-02 -1.2957136e+03 1.4429300e+00 1.3999771e+01 5 1 1 0 0 5
1.43466e-01 1.63362e-01 -1.4489320e+03 1.1470500e+00 1.2483548e+01 5 1 1 0 0 7
8.57638e-02 6.09649e-02 -1.2893224e+03 1.2495600e+00 1.1954664e+01 5 1 1 0 0 5
7.93035e-02 2.71473e-02 -1.2939492e+03 1.3586500e+00 1.4131828e+01 5 1 1 0 0 5
-1.27667e-01 -3.14860e-01 -1.1378350e+03 1.4326100e+00 1.3852984e+01 5 1 1 0 0 3
1.80616e-01 2.34825e-01 -1.5876292e+03 1.8168000e-01 1.2124322e+01 5 1 1 0 0 9
1.05451e-01 1.21757e-01 -1.4314067e+03 2.5439000e-01 1.1582870e+01 5 1 1 0 0 7
-1.82448e-01 -1.16518e-01 -1.1982212e+03 1.9393000e+00 1.0737859e+01 4 1 2 0 0 4
-3.82196e-01 -3.02542e-01 -1.0346240e+03 1.9441300e+00 1.0260527e+01 4 1 2 0 0 2
-1.70534e-01 -7.60174e-02 -1.2040956e+03 1.9129000e+00 1.2303038e+01 4 1 2 0 0 4
-1.75776e-01 -9.12420e-02 -1.1978710e+03 1.7708300e+00 1.0674974e+01 4 1 2 0 0 4
-3.66094e-01 -2.94641e-01 -1.0422031e+03 1.8469500e+00 1.2082922e+01 4 1 2 0 0 2
-8.91993e-02 5.34242e-02 -1.3431292e+03 5.3478000e-01 1.0216747e+01 4 1 2 0 0 6
-2.13887e-01 1.69854e-01 -1.4556318e+03 -1.8608000e-01 1.1338346e+01 4 1 2 0 0 8
-2.53029e-01 8.03226e-02 -1.2980496e+03 -1.1998000e-01 1.0507512e+01 4 1 2 0 0 6
6.53814e-02 -1.71203e-01 -1.2670237e+03 2.1435900e+00 1.0697656e+01 4 2 1 0 0 5
8.86825e-02 -1.48878e-01 -1.2715326e+03 2.2553700e+00 1.2379269e+01 4 2 1 0 0 5
7.85935e-02 -1.51439e-01 -1.2662094e+03 1.9271400e+00 1.0725253e+01 4 2 1 0 0 5
-6.02848e-03 -3.31180e-01 -1.1057808e+03 2.1627300e+00 1.1810377e+01 4 2 1 0 0 3
1.33128e-01 -7.86385e-02 -1.4070077e+03 9.5208000e-01 1.0212998e+01 4 2 1 0 0 7
1.14918e-01 -1.21765e-01 -1.4020200e+03 5.7740000e-01 1.0379108e+01 4 2 1 0 0 7
5.76992e-02 -2.49557e-01 -1.2449221e+03 6.2030000e-01 9.9046000e+00 4 2 1 0 0 5
-2.91147e-01 3.00679e-01 -1.4481102e+03 7.7940000e-02 1.0858269e+01 4 1 2 0 0 8
-1.07169e-02 -3.31459e-01 -1.1009629e+03 2.1998000e+00 1.0170010e+01 4 2 1 0 0 3
8.91214e-02 -1.62062e-01 -1.2683207e+03 2.2161600e+00 1.0725485e+01 4 2 1 0 0 5
1.09704e-02 -3.40883e-01 -1.1053126e+03 2.3110900e+00 1.0179384e+01 4 2 1 0 0 3
1.34060e-01 -1.07421e-01 -1.3942279e+03 5.3829000e-01 1.0808808e+01 4 2 1 0 0 7
6.26002e-02 -2.57025e-01 -1.2338809e+03 5.3227000e-01 1.0153922e+01 4 2 1 0 0 5
1.98987e-01 -1.59833e-01 -1.3885842e+03 2.4823000e-01 1.0871139e+01 4 2 1 0 0 7
-2.95155e-01 2.68723e-01 -1.4589792e+03 -1.2817000e-01 1.0980087e+01 4 1 2 0 0 8
